date,code,name,open,close,high,low,volume,turnover,log_return,is_extreme,idx_close,idx_log_return,cpi_yoy,industry
2020-01-06,601012,隆基绿能,258.88,266.91,272.52,258.2,62040753.0,1716774125.0,0.022736002655002228,False,4129.295,-0.003787654420795644,,能源
2020-01-07,601012,隆基绿能,266.91,267.2,270.2,262.94,35161009.0,970942770.0,0.0010859187377047876,False,4160.227,0.0074629498696334486,,能源
2020-01-08,601012,隆基绿能,267.97,267.97,273.29,266.81,45767756.0,1276585641.0,0.0028775922840758644,False,4112.317,-0.011583023470962453,,能源
2020-01-09,601012,隆基绿能,271.26,279.96,281.41,271.26,52586913.0,1504748429.0,0.04377170187477243,False,4164.37,0.012578387052420198,,能源
2020-01-10,601012,隆基绿能,279.0,276.38,280.45,272.23,48453979.0,1383970128.0,-0.012870005446000286,False,4163.185,-0.0002845973417161902,,能源
2020-01-13,601012,隆基绿能,279.58,278.8,281.32,273.77,43925238.0,1264199638.0,0.00871794851103032,False,4203.988,0.009753192254408884,,能源
2020-01-14,601012,隆基绿能,280.45,277.54,282.19,273.77,36617108.0,1048342533.0,-0.004529611943504405,False,4189.886,-0.0033600726595926144,,能源
2020-01-15,601012,隆基绿能,276.0,277.35,279.0,270.78,33237615.0,946253757.0,-0.0006848204416208795,False,4166.734,-0.005541010417105987,,能源
2020-01-16,601012,隆基绿能,276.38,275.13,277.64,272.52,35239514.0,1001975857.0,-0.008036533262281079,False,4149.043,-0.004254810269430091,,能源
2020-01-17,601012,隆基绿能,282.86,279.29,286.83,274.74,52845044.0,1530882523.0,0.015006955275995099,False,4154.853,0.001399343380041611,,能源
2020-01-20,601012,隆基绿能,278.8,280.35,281.32,275.13,30699627.0,884075524.0,0.0037881540547238684,False,4185.83,0.007427963016599622,,能源
2020-01-21,601012,隆基绿能,282.19,286.83,289.15,280.64,46709551.0,1380874180.0,0.022850883195782726,False,4114.309,-0.017234113843992385,,能源
2020-01-22,601012,隆基绿能,283.54,288.76,289.92,279.48,47105728.0,1386310033.0,0.006706187505495815,False,4131.931,0.004273954390029835,,能源
2020-01-23,601012,隆基绿能,291.66,280.93,292.34,270.78,60602707.0,1785890009.0,-0.0274903652906289,False,4003.901,-0.03147571631024872,,能源
2020-02-03,601012,隆基绿能,252.88,270.78,277.54,252.88,85337161.0,2334242454.0,-0.03679884491336666,False,3688.358,-0.08208776330585395,,能源
2020-02-04,601012,隆基绿能,273.48,289.15,291.08,269.71,77601507.0,2254140032.0,0.06563890153726255,False,3785.638,0.026033060223713655,,能源
2020-02-05,601012,隆基绿能,289.15,288.18,294.37,281.99,66526487.0,1975177579.0,-0.003360299699439175,False,3828.527,0.01126570112611922,,能源
2020-02-06,601012,隆基绿能,285.76,293.98,293.98,281.41,58022498.0,1733124259.0,0.01992645290905361,False,3899.775,0.01843872524709007,,能源
2020-02-07,601012,隆基绿能,295.92,316.9,317.0,293.31,102674954.0,3277776358.0,0.07507452888303334,False,3899.869,2.4103664219655947e-05,,能源
2020-02-10,601012,隆基绿能,314.78,320.58,330.54,311.39,69744016.0,2322734947.0,0.011545588500860045,False,3916.005,0.004129038652660548,,能源
2020-02-11,601012,隆基绿能,317.19,317.29,329.77,314.58,46772745.0,1548348842.0,-0.010315673020759265,False,3952.464,0.009267180420094315,,能源
2020-02-12,601012,隆基绿能,334.6,324.16,342.34,317.39,93313740.0,3165396036.0,0.021421038883342854,False,3984.433,0.0080558366549316,,能源
2020-02-13,601012,隆基绿能,334.6,316.81,334.6,304.72,97626699.0,3229380333.0,-0.02293499596166707,False,3959.919,-0.006171448043811738,,能源
2020-02-14,601012,隆基绿能,311.39,311.2,317.19,306.46,48510659.0,1566574500.0,-0.01786643279441505,False,3987.734,0.006999579263002864,,能源
2020-02-17,601012,隆基绿能,307.62,320.0,322.03,307.52,63068560.0,2061100961.0,0.027885203489535642,False,4077.424,0.022242266692727816,,能源
2020-02-18,601012,隆基绿能,318.55,322.42,333.15,318.35,60683259.0,2038892440.0,0.00753404765408035,False,4057.511,-0.004895685035575056,,能源
2020-02-19,601012,隆基绿能,320.19,315.65,325.22,314.29,53714062.0,1770748590.0,-0.021221038634217877,False,4051.311,-0.001529198990481886,,能源
2020-02-20,601012,隆基绿能,317.19,321.55,323.96,310.91,54117017.0,1785369045.0,0.01851904776723753,False,4144.656,0.022779261145765704,,能源
2020-02-21,601012,隆基绿能,321.93,327.83,333.63,318.35,63833746.0,2163090556.0,0.019342128760264744,False,4149.49,0.0011656415373777192,,能源
2020-02-24,601012,隆基绿能,333.63,328.8,336.54,322.13,60600105.0,2053881315.0,0.0029544818408878217,False,4132.839,-0.0040208551081310825,,能源
2020-02-25,601012,隆基绿能,320.1,324.06,328.61,309.46,63592952.0,2115156381.0,-0.014520979349170115,False,4123.854,-0.0021764170102174935,,能源
2020-02-26,601012,隆基绿能,317.68,307.72,319.81,307.52,61217481.0,1981862862.0,-0.05173840524212073,False,4073.015,-0.012404651557613057,,能源
2020-02-27,601012,隆基绿能,310.04,314.97,320.1,304.72,47378990.0,1530955562.0,0.023287117604225624,False,4084.876,0.0029078614454918915,,能源
2020-02-28,601012,隆基绿能,304.14,296.89,308.88,293.21,51978801.0,1617010251.0,-0.05911569636667588,False,3940.049,-0.03609821311335231,,能源
2020-03-02,601012,隆基绿能,299.01,304.62,307.33,296.89,39261523.0,1232791205.0,0.02570339835907425,False,4069.666,0.03236777242428254,,能源
2020-03-03,601012,隆基绿能,308.78,299.88,311.59,297.18,56608819.0,1785464569.0,-0.01568270355249665,False,4091.362,0.005316989750022409,,能源
2020-03-04,601012,隆基绿能,294.56,294.47,296.21,287.22,65017179.0,1957495372.0,-0.018205264304229526,False,4115.052,0.005773548789171297,,能源
2020-03-05,601012,隆基绿能,297.37,303.08,304.33,293.31,46030469.0,1428134476.0,0.028819666732540848,False,4206.725,0.022032964482575728,,能源
2020-03-06,601012,隆基绿能,299.59,296.89,300.85,294.27,35125362.0,1080285596.0,-0.02063509723488875,False,4138.507,-0.016349340450807406,,能源
2020-03-09,601012,隆基绿能,288.67,277.74,289.25,277.35,84462576.0,2464242547.0,-0.0666762755570496,False,3997.133,-0.034757740644172794,,能源
2020-03-10,601012,隆基绿能,271.74,283.54,284.89,269.71,50351478.0,1449724577.0,0.020667782418251374,False,4082.732,0.021189018040099494,,能源
2020-03-11,601012,隆基绿能,285.09,287.7,300.56,285.09,70324023.0,2132225615.0,0.014565063868016589,False,4028.429,-0.013389898518067397,,能源
2020-03-12,601012,隆基绿能,280.83,274.84,283.15,272.9,53165739.0,1521557260.0,-0.04572916039462709,False,3950.911,-0.019430288421095027,,能源
2020-03-13,601012,隆基绿能,259.94,270.78,274.26,256.27,69261228.0,1897069326.0,-0.01488242709591045,False,3895.313,-0.014172149703503105,,能源
2020-03-16,601012,隆基绿能,270.97,243.7,271.74,243.7,101805905.0,2658159790.0,-0.10536872243580418,False,3727.84,-0.043945058081852534,,能源
2020-03-17,601012,隆基绿能,244.96,240.8,251.34,232.67,61204359.0,1521554496.0,-0.011971247196494495,False,3709.682,-0.004882818787435797,,能源
2020-03-18,601012,隆基绿能,244.66,235.09,251.05,234.41,71981579.0,1811093144.0,-0.02399829388473532,False,3636.257,-0.019991302774370612,,能源
2020-03-19,601012,隆基绿能,238.77,231.03,242.05,220.59,97959327.0,2311315097.0,-0.017420847330662258,False,3589.093,-0.013055331545384062,,能源
2020-03-20,601012,隆基绿能,234.99,232.67,237.51,226.58,56516412.0,1356572788.0,0.007073568419933406,False,3653.224,0.01771054105644333,,能源
2020-03-23,601012,隆基绿能,221.46,215.36,222.91,213.62,56629076.0,1276976943.0,-0.07731009418283871,False,3530.306,-0.034225512656000795,,能源
2020-03-24,601012,隆基绿能,222.42,217.49,224.36,210.33,63987386.0,1432307906.0,0.009841826003906432,False,3625.115,0.02650145920073134,,能源
2020-03-25,601012,隆基绿能,227.74,231.32,236.93,226.39,81204680.0,1947163887.0,0.061649160829748084,False,3722.518,0.026514309083007354,,能源
2020-03-26,601012,隆基绿能,229.19,228.32,234.32,224.55,65182718.0,1548287454.0,-0.013053879561491217,False,3698.047,-0.006595478567467344,,能源
2020-03-27,601012,隆基绿能,233.16,234.41,244.57,228.71,74286356.0,1806859611.0,0.02632356518037008,False,3710.061,0.0032434760757832433,,能源
2020-03-30,601012,隆基绿能,228.71,239.44,244.28,222.42,78783971.0,1900554399.0,0.021231144635547154,False,3674.111,-0.009737119893473516,,能源
2020-03-31,601012,隆基绿能,240.89,240.22,244.47,238.19,50978359.0,1270699548.0,0.0032523065819007654,False,3686.155,0.003272710728092201,,能源
2020-04-01,601012,隆基绿能,238.48,245.15,252.21,238.48,66288536.0,1697274479.0,0.02031509797089811,False,3675.076,-0.003010096644236125,,能源
2020-04-02,601012,隆基绿能,245.05,251.05,251.05,243.7,45151396.0,1159569882.0,0.023781854383472172,False,3734.531,0.016048429034829618,,能源
2020-04-03,601012,隆基绿能,251.43,244.96,251.43,243.31,43756673.0,1112235614.0,-0.024557190571340908,False,3713.218,-0.00572335565518513,,能源
2020-04-07,601012,隆基绿能,250.95,249.11,252.98,246.7,51885867.0,1338746442.0,0.016799634073264375,False,3798.021,0.02258125549799716,,能源
2020-04-08,601012,隆基绿能,246.89,248.24,251.43,245.05,33300847.0,852599511.0,-0.0034985458425132814,False,3780.345,-0.004664866292788918,,能源
2020-04-09,601012,隆基绿能,246.5,242.63,248.92,241.57,45012336.0,1133252875.0,-0.022858370929236475,False,3792.811,0.00329215752565683,,能源
2020-04-10,601012,隆基绿能,241.09,239.35,244.18,238.38,24360444.0,607222579.0,-0.01361073337237036,False,3769.178,-0.006250492282495496,,能源
2020-04-13,601012,隆基绿能,235.38,230.93,237.61,229.77,35099117.0,842194690.0,-0.03581228154271464,False,3753.257,-0.0042329441922610515,,能源
2020-04-14,601012,隆基绿能,236.35,244.47,244.66,233.35,50083352.0,1248299198.0,0.056977967704434765,False,3825.699,0.019117199321859242,,能源
2020-04-15,601012,隆基绿能,246.21,244.08,249.31,243.21,39181357.0,997834842.0,-0.0015965615918238079,False,3797.362,-0.007434580550368129,,能源
2020-04-16,601012,隆基绿能,241.76,254.24,255.79,240.8,45680942.0,1179203532.0,0.04078266237999163,False,3802.381,0.0013208343307609927,,能源
2020-04-17,601012,隆基绿能,270.87,279.67,279.67,269.52,163880733.0,4709383809.0,0.09533163389079291,False,3839.487,0.009711314464115777,,能源
2020-04-20,601012,隆基绿能,273.0,269.81,273.0,261.2,113856451.0,3143693273.0,-0.03589232910019801,False,3853.455,0.0036313845469290265,,能源
2020-04-21,601012,隆基绿能,265.94,267.87,268.36,260.23,58169544.0,1586502170.0,-0.007216219381765885,False,3808.047,-0.01185368918219827,,能源
2020-04-22,601012,隆基绿能,262.46,272.23,274.16,262.46,48617148.0,1352864825.0,0.01614550902573457,False,3839.383,0.008195217316430149,,能源
2020-04-23,601012,隆基绿能,276.09,269.32,278.8,267.2,45624145.0,1278729349.0,-0.010747033545889238,False,3829.753,-0.0025113663550457594,,能源
2020-04-24,601012,隆基绿能,269.23,267.97,271.36,265.26,28566219.0,792425747.0,-0.005025229730513556,False,3796.972,-0.008596403271658686,,能源
2020-04-27,601012,隆基绿能,267.58,274.06,276.48,264.49,41385013.0,1165598198.0,0.022472026571488366,False,3822.769,0.006771122158054266,,能源
2020-04-28,601012,隆基绿能,275.61,288.18,290.12,268.16,67179327.0,1967967943.0,0.05023822438673313,False,3849.147,0.006876536172730594,,能源
2020-04-29,601012,隆基绿能,286.93,289.92,291.95,283.54,43084490.0,1289273046.0,0.006019737949826613,False,3867.032,0.004635722429178227,,能源
2020-04-30,601012,隆基绿能,289.92,297.95,303.85,289.92,56997343.0,1765933023.0,0.02732066433837321,False,3912.577,0.011708948444179856,,能源
2020-05-06,601012,隆基绿能,294.08,295.24,301.33,289.15,64755598.0,1969447728.0,-0.009137102291136281,False,3936.254,0.006033273444403631,,能源
2020-05-07,601012,隆基绿能,297.76,301.62,305.49,295.05,47272089.0,1472036271.0,0.02137936203068726,False,3924.895,-0.002889910344013837,,能源
2020-05-08,601012,隆基绿能,303.17,301.72,305.69,299.79,30448994.0,952862041.0,0.0003314880528912563,False,3963.622,0.009818654412656141,,能源
2020-05-11,601012,隆基绿能,293.5,297.85,304.62,293.11,52947708.0,1635755438.0,-0.012909430910733684,False,3960.18,-0.0008687749180237707,,能源
2020-05-12,601012,隆基绿能,297.56,309.46,310.13,295.05,50416030.0,1588558289.0,0.03823883898682994,False,3960.238,1.4645691679626245e-05,,能源
2020-05-13,601012,隆基绿能,308.1,309.84,310.91,303.27,29077362.0,923707877.0,0.0012271921449701433,False,3968.253,0.002021823000187269,,能源
2020-05-14,601012,隆基绿能,307.23,295.24,307.33,294.86,49427234.0,1531466392.0,-0.04826745030464503,False,3925.218,-0.010904056377404974,,能源
2020-05-15,601012,隆基绿能,297.66,296.4,303.85,294.95,34894830.0,1077126523.0,0.003921308520080109,False,3912.816,-0.0031645717153048164,,能源
2020-05-18,601012,隆基绿能,299.5,306.94,317.58,297.08,61947608.0,1982394845.0,0.034942395325017146,False,3922.912,0.002576915785455828,,能源
2020-05-19,601012,隆基绿能,312.55,313.52,322.03,312.07,46668636.0,1527923946.0,0.021210865144427014,False,3956.25,0.008462371746919157,,能源
2020-05-20,601012,隆基绿能,317.19,308.1,317.97,306.46,31260748.0,1005749636.0,-0.017438748288753598,False,3935.222,-0.005329309859794903,,能源
2020-05-21,601012,隆基绿能,308.1,307.04,310.52,302.78,29600786.0,939994831.0,-0.003446373343232504,False,3913.795,-0.005459805534190546,,能源
2020-05-22,601012,隆基绿能,305.3,299.5,307.72,295.82,34566749.0,1073731581.0,-0.02486361470388584,False,3824.064,-0.023193760065587293,,能源
2020-05-25,601012,隆基绿能,297.66,300.37,301.82,293.6,23532306.0,725454956.0,0.0029006305032425288,False,3829.325,0.0013748160007702689,,能源
2020-05-26,601012,隆基绿能,301.91,304.33,306.07,296.21,40417920.0,1261776163.0,0.013097590905609423,False,3872.77,0.01128146582839562,,能源
2020-05-27,601012,隆基绿能,303.66,302.49,308.49,301.04,21710609.0,683296057.0,-0.006064419891122381,False,3845.614,-0.007036735164719624,,能源
2020-05-28,601012,隆基绿能,302.78,298.34,306.27,291.37,25746705.0,791462948.0,-0.013814443347449384,False,3856.632,0.0028609856178088097,,能源
2020-05-29,601012,隆基绿能,297.76,313.42,314.29,295.15,40203090.0,1282991573.0,0.049310368369285734,False,3867.023,0.002690696637564682,,能源
2020-06-01,601012,隆基绿能,318.16,319.03,320.1,309.46,39878863.0,1303423328.0,0.01774099815507269,False,3971.34,0.026618608863711878,,能源
2020-06-02,601012,隆基绿能,316.13,310.04,317.97,308.78,33753656.0,1087101879.0,-0.028583820836831943,False,3983.568,0.003074330873741843,,能源
2020-06-03,601012,隆基绿能,310.04,309.65,311.49,306.36,23873411.0,762095472.0,-0.0012586940292408483,False,3983.648,2.0082297254712437e-05,,能源
2020-06-04,601012,隆基绿能,308.87,304.98,310.82,302.84,22445693.0,705754133.0,-0.015196426697203624,False,3982.185,-0.0003673187766928507,,能源
2020-06-05,601012,隆基绿能,303.62,304.69,307.02,301.09,20946768.0,653170357.0,-0.0009513344001566475,False,4001.251,0.004776398595192341,,能源
2020-06-08,601012,隆基绿能,303.62,310.43,315.49,303.62,41362803.0,1318684242.0,0.018663566836629678,False,4021.955,0.00516104060061397,,能源
2020-06-09,601012,隆基绿能,311.4,315.88,316.27,307.02,36796375.0,1186089249.0,0.01740396150604095,False,4047.029,0.006214928845464772,,能源
2020-06-10,601012,隆基绿能,314.32,310.53,314.91,304.3,33869836.0,1074055620.0,-0.017081879565611767,False,4039.705,-0.0018113621648798517,,能源
2020-06-11,601012,隆基绿能,310.53,326.29,333.78,308.78,71914195.0,2405483805.0,0.04950604142169614,False,3995.885,-0.010906587911591601,,能源
2020-06-12,601012,隆基绿能,320.65,324.44,324.54,317.05,49553252.0,1633053986.0,-0.005685937283320599,False,4003.083,0.001799732651232668,,能源
2020-06-15,601012,隆基绿能,320.84,319.19,321.72,315.1,35697652.0,1166321573.0,-0.016314082438034345,False,3954.988,-0.012087247163637413,,能源
2020-06-16,601012,隆基绿能,321.23,321.13,328.24,319.48,25850300.0,858113480.0,0.006059488805524673,False,4014.57,0.014952676201206277,,能源
2020-06-17,601012,隆基绿能,326.97,323.57,328.04,318.12,26347026.0,872471586.0,0.007569448271403042,False,4017.594,0.0007529727089427049,,能源
2020-06-18,601012,隆基绿能,321.13,323.57,326.58,316.37,20871652.0,690508644.0,0.0,False,4044.384,0.006646036148696554,,能源
2020-06-19,601012,隆基绿能,326.49,330.38,333.3,324.54,47561201.0,1613390239.0,0.020828033285957333,False,4098.71,0.013343037916360627,,能源
2020-06-22,601012,隆基绿能,330.77,337.48,341.57,328.24,43400368.0,1504121491.0,0.02126274217043141,False,4102.046,0.0008135835730300001,,能源
2020-06-23,601012,隆基绿能,337.48,350.33,352.76,334.17,59912485.0,2140768095.0,0.03736931811829074,False,4121.794,0.004802631850263513,,能源
2020-06-24,601012,隆基绿能,354.22,369.79,369.79,353.83,65370858.0,2451092268.0,0.05405970952754411,False,4138.99,0.00416329124164793,,能源
2020-06-29,601012,隆基绿能,379.52,392.17,399.28,379.52,85395112.0,3448248770.0,0.058760142307429104,False,4109.716,-0.007097870357200193,,能源
2020-06-30,601012,隆基绿能,398.21,396.36,400.25,384.58,44472742.0,1798968926.0,0.010627469940008757,False,4163.964,0.013113578818254267,,能源
2020-07-01,601012,隆基绿能,401.13,405.12,407.84,393.63,40674124.0,1676870124.0,0.021860430325058144,False,4247.784,0.019929930007026368,,能源
2020-07-02,601012,隆基绿能,404.63,398.4,416.5,395.09,60707545.0,2522995827.0,-0.016726793805313625,False,4335.845,0.020519081076690624,,能源
2020-07-03,601012,隆基绿能,395.09,405.8,414.36,395.09,49020189.0,2027133525.0,0.01840390168127121,False,4419.596,0.019131772931266538,,能源
2020-07-06,601012,隆基绿能,412.9,432.66,441.32,412.61,58376356.0,2574875351.0,0.0640917727650089,False,4670.095,0.05513112488912578,,能源
2020-07-07,601012,隆基绿能,435.48,430.12,454.06,425.45,74392143.0,3363136672.0,-0.005887960634397604,False,4698.126,0.0059842917141275445,,能源
2020-07-08,601012,隆基绿能,431.58,448.91,449.39,431.1,56115460.0,2556978757.0,0.042758182693759444,False,4774.004,0.016021659987647874,,能源
2020-07-09,601012,隆基绿能,448.61,451.05,460.58,445.31,56600375.0,2642634205.0,0.0047557758865628685,False,4840.771,0.013888639774605664,,能源
2020-07-10,601012,隆基绿能,443.75,449.68,457.47,442.39,41983226.0,1936221969.0,-0.0030419794088282132,False,4753.133,-0.018270025995372946,,能源
2020-07-13,601012,隆基绿能,448.71,463.21,467.69,447.15,51366511.0,2427848842.0,0.029644296278387442,False,4852.961,0.020785054557235373,,能源
2020-07-14,601012,隆基绿能,463.21,475.76,484.43,460.29,57114984.0,2778240593.0,0.02673301042613135,False,4806.69,-0.00958033657871826,,能源
2020-07-15,601012,隆基绿能,482.67,473.53,495.13,471.0,76336324.0,3802311167.0,-0.004698256806692028,False,4744.469,-0.013029179016848916,,能源
2020-07-16,601012,隆基绿能,477.81,445.7,483.65,444.82,80832505.0,3838065965.0,-0.06056918863913605,False,4516.253,-0.049296850781580415,,能源
2020-07-17,601012,隆基绿能,439.95,450.17,464.18,434.02,51204079.0,2374205609.0,0.009979209249575094,False,4544.701,0.006279271139338872,,能源
2020-07-20,601012,隆基绿能,463.21,464.48,472.75,455.04,52576431.0,2503420063.0,0.03129321107423469,False,4680.305,0.029401339859440555,,能源
2020-07-21,601012,隆基绿能,469.05,473.92,486.18,465.94,74604070.0,3648731684.0,0.020120030803114183,False,4691.043,0.0022916670471374583,,能源
2020-07-22,601012,隆基绿能,472.94,466.33,478.3,464.87,65466656.0,3165397660.0,-0.01614499307043998,False,4714.445,0.004976253925826782,,能源
2020-07-23,601012,隆基绿能,470.12,512.94,512.94,470.12,99643581.0,5179381471.0,0.09526534125720348,False,4712.436,-0.0004262279391061418,,能源
2020-07-24,601012,隆基绿能,515.76,498.24,532.99,491.72,102831257.0,5393239943.0,-0.029076990620563934,False,4505.591,-0.04488590175471903,,能源
2020-07-27,601012,隆基绿能,518.29,523.55,537.36,512.65,89155050.0,4806268961.0,0.04955064808783755,False,4528.45,0.005060647562964882,,能源
2020-07-28,601012,隆基绿能,523.55,516.44,526.27,503.01,57000117.0,3007849470.0,-0.013673421426953046,False,4568.258,0.00875223303037987,,能源
2020-07-29,601012,隆基绿能,523.55,530.16,541.26,507.1,71878462.0,3907025480.0,0.026219732473453456,False,4679.008,0.023954171030985082,,能源
2020-07-30,601012,隆基绿能,533.86,557.8,560.72,520.72,86699418.0,4796791149.0,0.050821627413417184,False,4656.151,-0.004896980474929772,,能源
2020-07-31,601012,隆基绿能,544.95,552.74,564.13,535.71,68442942.0,3877601578.0,-0.009112746980858396,False,4695.046,0.008318769094579596,,能源
2020-08-03,601012,隆基绿能,566.36,561.5,582.81,558.77,57750056.0,3378813794.0,0.01572404596596771,False,4771.311,0.016113199635879368,,能源
2020-08-04,601012,隆基绿能,561.98,569.38,573.56,554.1,40062756.0,2319835238.0,0.013936275355894007,False,4775.802,0.0009408080393006409,,能源
2020-08-05,601012,隆基绿能,567.82,563.64,569.28,540.87,50881229.0,2902694584.0,-0.010132299707487809,False,4777.109,0.00027363387100671685,,能源
2020-08-06,601012,隆基绿能,559.55,540.09,562.37,533.67,59463074.0,3319178077.0,-0.04267995748926315,False,4762.764,-0.003007379828168675,,能源
2020-08-07,601012,隆基绿能,540.19,566.36,577.55,540.19,75329908.0,4334283312.0,0.047494126079129104,False,4707.926,-0.011580700639760064,,能源
2020-08-10,601012,隆基绿能,564.42,571.03,584.95,554.49,57354877.0,3366979977.0,0.00821182926364735,False,4724.87,0.0035925759921274047,,能源
2020-08-11,601012,隆基绿能,574.15,554.69,582.42,549.63,45890328.0,2672887742.0,-0.029032348544485182,False,4681.784,-0.009160813465903214,,能源
2020-08-12,601012,隆基绿能,554.69,538.73,554.69,525.59,61238800.0,3370903462.0,-0.029194881376886795,False,4647.645,-0.0073185941773670935,,能源
2020-08-13,601012,隆基绿能,549.82,545.83,555.66,538.92,34516941.0,1947171915.0,0.013093054193375834,False,4635.713,-0.0025706229514484576,,能源
2020-08-14,601012,隆基绿能,539.7,548.36,551.86,532.5,30324163.0,1692248312.0,0.00462443361527825,False,4704.629,0.014756900898556366,,能源
2020-08-17,601012,隆基绿能,543.11,545.15,553.62,538.24,45407556.0,2538416102.0,-0.00587101941530889,False,4815.226,0.023236063161346264,,能源
2020-08-18,601012,隆基绿能,545.15,552.74,567.34,541.84,46343112.0,2635906585.0,0.013826742060139452,False,4812.756,-0.000513087800576903,,能源
2020-08-19,601012,隆基绿能,556.53,521.02,557.61,521.02,55876056.0,3073200641.0,-0.05909929948002184,False,4740.678,-0.015089729551591071,,能源
2020-08-20,601012,隆基绿能,520.82,500.39,531.14,499.22,61102510.0,3200701875.0,-0.04040063435222506,False,4679.154,-0.013062839094653451,,能源
2020-08-21,601012,隆基绿能,515.37,525.49,535.42,513.81,60506949.0,3265198173.0,0.04894336625994108,False,4718.843,0.00844631807219772,,能源
2020-08-24,601012,隆基绿能,535.22,567.34,571.52,532.21,79627428.0,4512003896.0,0.07662761063726048,False,4755.849,0.0078115865250385835,,能源
2020-08-25,601012,隆基绿能,567.82,572.69,580.18,561.5,43211817.0,2538451376.0,0.009385786820935675,False,4761.951,0.0012822292622308668,,能源
2020-08-26,601012,隆基绿能,566.36,560.52,575.9,548.85,42308238.0,2431459160.0,-0.021479633796403507,False,4706.13,-0.011791543984507814,,能源
2020-08-27,601012,隆基绿能,563.64,589.72,592.15,561.69,58543845.0,3495231087.0,0.050782923679602195,False,4731.345,0.0053436030292553305,,能源
2020-08-28,601012,隆基绿能,613.07,612.68,619.4,579.11,79273838.0,4902063645.0,0.03819492881473423,False,4844.265,0.02358601378604637,,能源
2020-08-31,601012,隆基绿能,612.98,615.8,639.06,606.36,54617444.0,3497798248.0,0.0050794586940466555,False,4816.215,-0.005807181181120185,,能源
2020-09-01,601012,隆基绿能,615.99,654.72,654.72,615.02,53459193.0,3516669709.0,0.06128542783280715,False,4842.122,0.005364704531165123,,能源
2020-09-02,601012,隆基绿能,661.73,661.83,666.5,642.17,43136276.0,2904928284.0,0.01080106205257452,False,4843.887,0.0003644431921412662,,能源
2020-09-03,601012,隆基绿能,661.24,646.65,663.68,639.84,42413895.0,2836005738.0,-0.023203535514528126,False,4817.095,-0.005546448318336024,,能源
2020-09-04,601012,隆基绿能,632.54,646.16,655.21,621.64,47279377.0,3102108064.0,-0.0007580387272125048,False,4770.219,-0.009778833476156422,,能源
2020-09-07,601012,隆基绿能,642.27,608.4,652.0,602.37,49496517.0,3168745443.0,-0.06021459074890307,False,4669.368,-0.021368485179178328,,能源
2020-09-08,601012,隆基绿能,607.14,617.94,635.36,598.48,47463816.0,3010739852.0,0.015558804980627635,False,4694.389,0.005344235129493777,,能源
2020-09-09,601012,隆基绿能,601.59,611.61,619.2,581.16,52900839.0,3271746854.0,-0.01029654088860824,False,4584.589,-0.023667504186679632,,能源
2020-09-10,601012,隆基绿能,618.72,621.93,636.82,610.54,40354402.0,2592634614.0,0.01673272173597346,False,4581.978,-0.0005696789366429453,,能源
2020-09-11,601012,隆基绿能,630.2,679.44,682.17,624.36,77920876.0,5251141043.0,0.08844138325862339,False,4627.283,0.00983908817192797,,能源
2020-09-14,601012,隆基绿能,697.74,708.64,725.28,693.84,86200846.0,6290525693.0,0.042078710703134035,False,4651.051,0.005123344770694031,,能源
2020-09-15,601012,隆基绿能,699.68,700.36,710.39,689.47,42446810.0,3052536080.0,-0.011753151616771965,False,4688.483,0.008015860412197304,,能源
2020-09-16,601012,隆基绿能,710.29,712.33,741.53,699.2,65407809.0,4830262422.0,0.016946798624790267,False,4657.358,-0.00666074140847646,,能源
2020-09-17,601012,隆基绿能,701.82,724.98,734.62,696.76,51534654.0,3803223152.0,0.017602781084365426,False,4632.714,-0.005305461100067468,,能源
2020-09-18,601012,隆基绿能,722.06,701.14,727.03,691.9,65174259.0,4723911392.0,-0.03343648647971095,False,4737.089,0.02227993855844844,,能源
2020-09-21,601012,隆基绿能,710.0,692.77,716.81,681.29,49963183.0,3561680672.0,-0.012009528017333302,False,4691.428,-0.009685798301503885,,能源
2020-09-22,601012,隆基绿能,690.92,681.1,694.91,674.77,37383857.0,2633542173.0,-0.016988915522954905,False,4635.761,-0.011936642640611889,,能源
2020-09-23,601012,隆基绿能,692.0,749.22,749.22,680.22,80867791.0,5948487931.0,0.09532352710783602,False,4652.327,0.0035671534477890953,,能源
2020-09-24,601012,隆基绿能,738.51,678.18,743.47,677.4,95777268.0,6915747939.0,-0.09961992592441413,False,4563.066,-0.019372758524433507,,能源
2020-09-25,601012,隆基绿能,690.54,692.09,710.58,669.03,54074175.0,3854105389.0,0.020303265533660197,False,4570.022,0.0015232528899316853,,能源
2020-09-28,601012,隆基绿能,707.27,720.12,739.58,702.12,60007877.0,4447064454.0,0.03970185982506682,False,4581.909,0.002597704612179314,,能源
2020-09-29,601012,隆基绿能,730.82,730.73,738.61,713.4,41029327.0,3072972383.0,0.014626169686098653,False,4591.799,0.0021561627711677704,,能源
2020-09-30,601012,隆基绿能,725.57,729.95,746.49,725.57,38860738.0,2941760171.0,-0.001067995829531332,False,4587.395,-0.0009595614468803383,,能源
2020-10-09,601012,隆基绿能,781.13,797.97,802.93,769.75,88436151.0,7207571769.0,0.08909496411218584,False,4681.141,0.02022955879776568,,能源
2020-10-12,601012,隆基绿能,805.95,805.07,808.67,783.37,58941421.0,4832335519.0,0.008858227401628603,False,4823.158,0.02988701661024998,,能源
