date,open,high,low,close,volume,turnover
2023-01-18,450.95,453.33,445.52,450.94,7344325.0,3292955688.0
2023-01-19,447.75,453.96,444.6,449.2,7309990.0,3254123919.0
2023-01-20,449.2,454.66,446.68,454.46,10765650.0,4841543971.0
2023-01-30,481.98,493.23,470.01,473.21,21174307.0,10102385367.0
2023-01-31,472.44,480.1,464.96,467.73,13954034.0,6565989151.0
2023-02-01,473.55,481.97,473.04,479.39,11502167.0,5464594494.0
2023-02-02,481.48,482.31,467.41,468.64,13455712.0,6339908128.0
2023-02-03,466.53,468.74,453.84,458.68,12020001.0,5495174744.0
2023-02-06,454.46,455.99,443.49,453.05,10752918.0,4811799061.0
2023-02-07,452.94,456.27,447.08,450.54,7211237.0,3231274190.0
2023-02-08,452.05,455.92,447.42,449.64,7329853.0,3293742444.0
2023-02-09,449.64,458.47,443.9,455.46,8031440.0,3627030215.0
2023-02-10,455.47,458.16,447.43,448.38,8397790.0,3773477539.0
2023-02-13,453.43,464.08,449.44,462.5,13418543.0,6143224997.0
2023-02-14,471.55,471.85,448.22,453.5,12812190.0,5816558282.0
2023-02-15,455.57,459.49,450.44,451.04,7773387.0,3508461573.0
2023-02-16,454.45,456.97,440.38,445.61,10091069.0,4514542232.0
2023-02-17,444.41,444.41,422.29,422.48,21469551.0,9171648847.0
2023-02-20,418.26,424.18,408.54,422.76,16829872.0,6992852567.0
2023-02-21,419.75,424.79,414.24,417.27,13184596.0,5490561031.0
2023-02-22,411.23,416.35,408.88,411.7,12363920.0,5069312344.0
2023-02-23,412.23,417.39,409.62,415.48,9537265.0,3922375682.0
2023-02-24,413.24,414.04,406.22,407.61,9989388.0,4060495070.0
2023-02-27,404.92,407.69,402.28,403.28,9220633.0,3705001334.0
2023-02-28,406.19,410.52,403.69,406.1,9323092.0,3769996772.0
2023-03-01,405.29,416.43,405.22,414.02,12602005.0,5166296898.0
2023-03-02,411.73,413.24,398.36,402.98,16145270.0,6483446930.0
2023-03-03,404.49,407.92,402.18,404.51,8203090.0,3300669921.0
2023-03-06,404.36,411.1,394.14,410.64,16626662.0,6674565924.0
2023-03-07,406.2,411.22,404.02,404.39,9918350.0,4014218859.0
2023-03-08,402.19,405.12,397.26,399.89,8129373.0,3231604462.0
2023-03-09,398.36,403.46,390.35,399.17,8136684.0,3228769655.0
2023-03-10,403.88,412.16,398.05,408.0,19142596.0,7722447890.0
2023-03-13,405.22,408.87,392.12,394.13,18833197.0,7424578060.0
2023-03-14,393.01,393.13,380.06,389.34,18484663.0,7095007800.0
2023-03-15,395.14,397.89,385.71,390.11,12968291.0,5046344791.0
2023-03-16,386.09,392.03,385.59,387.21,10113155.0,3897781768.0
2023-03-17,391.12,392.11,377.54,378.03,20144747.0,7641555518.0
2023-03-20,376.58,386.69,370.0,382.02,15836974.0,6002000932.0
2023-03-21,384.28,396.33,380.76,395.92,17292373.0,6720740862.0
2023-03-22,400.91,410.88,399.18,401.37,17687241.0,7125770901.0
2023-03-23,400.17,404.11,396.58,400.55,10028867.0,3981184718.0
2023-03-24,400.57,404.45,392.12,395.72,11765252.0,4645723682.0
2023-03-27,393.24,400.77,386.51,398.66,16115721.0,6311744703.0
2023-03-28,396.14,398.34,392.32,394.74,7590561.0,2976678086.0
2023-03-29,397.36,406.48,395.17,402.36,13754611.0,5508159641.0
2023-03-30,403.17,404.19,399.51,402.29,8681922.0,3465633465.0
2023-03-31,406.7,417.24,406.7,408.26,19607572.0,8033742420.0
2023-04-03,408.32,409.01,398.16,400.88,16763218.0,6698371581.0
2023-04-04,402.17,402.17,383.89,390.11,20089701.0,7782699959.0
2023-04-06,386.09,391.67,382.22,390.13,10581589.0,4064823971.0
2023-04-07,388.25,396.14,386.45,392.64,10058114.0,3923098225.0
2023-04-10,396.03,404.3,390.11,404.2,17237941.0,6844475287.0
2023-04-11,402.19,412.1,400.17,402.13,14366294.0,5785418238.0
2023-04-12,402.18,402.18,394.13,394.14,8736733.0,3443470021.0
2023-04-13,392.12,393.49,387.1,390.37,10046445.0,3896072549.0
2023-04-14,390.01,404.56,389.61,399.45,15923654.0,6337229777.0
2023-04-17,398.49,412.23,397.95,410.1,17663158.0,7173869979.0
2023-04-18,410.11,420.27,409.51,411.23,14060517.0,5793046444.0
2023-04-19,416.76,417.1,408.21,412.6,11622355.0,4770263895.0
2023-04-20,412.53,412.53,398.16,398.16,15843790.0,6335888039.0
2023-04-21,406.7,417.18,401.17,407.19,25275978.0,10288953392.0
2023-04-24,407.3,408.21,395.02,399.04,17377384.0,6922771298.0
2023-04-25,400.17,400.17,382.07,388.0,16898929.0,6532955962.0
2023-04-26,388.02,415.25,382.57,408.97,39707529.0,8801110231.0
2023-04-27,408.06,423.51,404.98,420.81,33969078.0,7764148296.0
2023-04-28,426.28,432.34,413.32,420.54,27104800.0,6269727389.0
2023-05-04,420.81,423.54,409.06,410.83,19409080.0,4416464195.0
2023-05-05,409.88,418.99,407.55,413.52,16740879.0,3793534213.0
2023-05-08,418.99,425.89,411.81,420.46,22753135.0,5237667345.0
2023-05-09,419.68,419.68,408.15,411.39,19653772.0,4447695098.0
2023-05-10,411.34,426.73,402.98,423.58,28956810.0,6637247354.0
2023-05-11,423.63,442.63,421.18,437.93,34747371.0,8292776227.0
2023-05-12,440.83,445.51,433.53,433.53,22309979.0,5363787910.0
2023-05-15,439.05,444.49,428.28,434.09,26706471.0,6408351582.0
2023-05-16,434.29,438.97,431.32,435.38,13973953.0,3336944402.0
2023-05-17,435.38,440.27,430.03,437.21,18246432.0,4350981987.0
2023-05-18,439.57,439.7,420.88,423.36,24123880.0,5653225269.0
2023-05-19,422.18,426.6,418.99,418.99,19472168.0,4503095903.0
2023-05-22,417.17,423.54,413.52,419.54,14679114.0,3373155581.0
2023-05-23,420.59,422.1,410.15,410.65,19613196.0,4466450819.0
2023-05-24,409.52,416.27,407.55,410.34,14785735.0,3347225922.0
2023-05-25,409.61,414.76,405.31,408.22,13753272.0,3096261721.0
2023-05-26,408.42,408.97,396.22,400.77,18211695.0,4001016009.0
2023-05-29,404.78,404.82,392.76,395.42,16537161.0,3599743504.0
2023-05-30,395.31,409.86,393.5,409.86,26467083.0,5890767209.0
2023-05-31,409.97,413.32,401.06,402.9,18869744.0,4194067555.0
2023-06-01,405.58,415.35,403.52,406.06,15941049.0,3583431679.0
2023-06-02,409.7,418.97,408.06,416.15,23181483.0,5283702827.0
2023-06-05,411.52,411.52,394.2,400.41,33595114.0,7357059963.0
2023-06-06,397.15,404.96,395.27,399.46,17242526.0,3782524816.0
2023-06-07,394.18,394.4,372.45,377.64,50093939.0,10438080445.0
2023-06-08,387.57,388.57,377.09,378.93,23857940.0,5007821210.0
2023-06-09,379.91,388.26,379.91,386.27,24261728.0,5126984498.0
2023-06-12,386.11,389.84,380.55,386.11,18131632.0,3835654849.0
2023-06-13,384.4,389.71,383.79,388.2,13243699.0,2813381281.0
2023-06-14,395.58,396.45,388.02,388.75,16362927.0,3508630636.0
2023-06-15,391.65,420.59,391.46,420.59,50495682.0,11301760757.0
2023-06-16,422.63,426.59,415.89,420.99,29639828.0,6849470340.0
2023-06-19,424.44,424.44,411.7,415.13,18707081.0,4271126762.0
2023-06-20,415.11,421.38,411.28,415.35,17960501.0,4094614886.0
2023-06-21,416.82,419.9,409.7,409.72,17118438.0,3897370633.0
2023-06-26,400.61,413.43,400.19,410.19,15910609.0,3564403987.0
2023-06-27,408.02,412.25,402.92,407.09,13420648.0,2996519807.0
2023-06-28,404.82,412.61,404.42,408.97,13558644.0,3044798943.0
2023-06-29,407.17,413.36,405.33,405.33,9930233.0,2228285745.0
2023-06-30,408.04,418.97,401.41,416.78,21551522.0,4901528280.0
2023-07-03,422.54,426.18,416.35,418.77,15554352.0,3592766610.0
2023-07-04,416.26,419.08,414.76,417.62,10155673.0,2322971862.0
2023-07-05,417.64,419.74,410.79,414.45,8636414.0,1968738617.0
2023-07-06,413.52,416.22,408.0,409.61,10283568.0,2323630149.0
2023-07-07,409.52,409.61,403.69,404.87,9808377.0,2186457551.0
2023-07-10,406.24,418.99,406.24,416.8,16093831.0,3674535625.0
2023-07-11,418.35,418.97,412.76,417.33,9158787.0,2094183189.0
2023-07-12,416.26,417.9,412.61,413.51,8693260.0,1976029055.0
2023-07-13,415.73,428.1,415.73,418.99,22257672.0,5166809846.0
2023-07-14,419.26,420.68,412.7,415.86,13004091.0,2971007806.0
2023-07-17,413.54,415.35,407.33,411.06,10452522.0,2354412854.0
2023-07-18,414.98,415.13,408.97,410.79,8575776.0,1934097474.0
2023-07-19,408.06,409.79,398.19,399.86,17600182.0,3880774172.0
2023-07-20,398.95,412.96,398.95,402.69,14441648.0,3226693428.0
2023-07-21,402.32,406.2,400.34,403.67,8393526.0,1858027959.0
2023-07-24,395.58,402.38,390.1,398.91,13719339.0,2990356787.0
2023-07-25,409.7,414.69,402.63,412.34,19286245.0,4336672444.0
2023-07-26,410.1,413.52,407.44,412.9,15456786.0,3484702635.0
2023-07-27,420.81,424.24,413.31,413.49,20859235.0,4786800628.0
2023-07-28,413.49,420.81,409.97,419.08,18803095.0,4304001295.0
2023-07-31,426.28,436.3,424.64,433.11,29902754.0,7103701375.0
2023-08-01,432.47,435.57,427.19,429.01,15615168.0,3695389757.0
2023-08-02,431.74,436.28,429.01,430.83,14147185.0,3350493845.0
2023-08-03,429.92,437.15,429.06,435.64,16180526.0,3859823089.0
2023-08-04,446.31,455.35,439.23,447.24,31569675.0,7737835221.0
2023-08-07,445.4,449.85,443.24,449.03,14927749.0,3665507786.0
2023-08-08,448.1,454.2,446.1,450.21,15066676.0,3733050029.0
2023-08-09,447.23,451.2,442.93,449.96,11684661.0,2873152335.0
2023-08-10,451.6,457.85,444.71,449.05,14040964.0,3469375411.0
2023-08-11,453.51,453.51,439.94,439.94,17204064.0,4212036440.0
2023-08-14,435.75,437.17,419.37,424.27,25693218.0,6000203547.0
2023-08-15,424.24,427.37,417.9,421.36,14610073.0,3378905588.0
2023-08-16,421.76,426.97,419.19,423.73,14009045.0,3263663519.0
2023-08-17,428.08,430.83,416.95,428.55,20442773.0,4767790092.0
2023-08-18,428.63,435.6,427.04,429.68,16769998.0,3977909566.0
2023-08-21,426.26,429.68,423.0,424.38,10780439.0,2524111214.0
2023-08-22,427.73,428.43,414.45,420.36,15188941.0,3507619500.0
2023-08-23,420.26,422.45,413.52,414.44,11874911.0,2721026998.0
2023-08-24,416.95,421.79,412.61,417.08,14157716.0,3254958700.0
2023-08-25,415.22,418.93,411.36,415.97,11185129.0,2549494197.0
2023-08-28,439.94,444.42,418.08,419.9,22311515.0,5230083380.0
2023-08-29,421.18,442.67,420.67,434.47,29174995.0,6966379986.0
2023-08-30,436.11,440.85,432.65,432.65,14591637.0,3492477898.0
2023-08-31,431.92,434.47,430.16,430.92,9671527.0,2294576162.0
2023-09-01,431.01,436.31,427.37,430.65,9101132.0,2157778481.0
2023-09-04,433.95,434.95,425.18,432.93,14052387.0,3327817522.0
2023-09-05,431.74,436.3,430.21,431.41,11581665.0,2752197345.0
2023-09-06,430.01,432.05,424.09,427.04,12474783.0,2921536582.0
2023-09-07,424.45,425.82,412.63,412.63,19266090.0,4405103044.0
2023-09-08,409.88,413.89,401.68,406.13,16499443.0,3670618815.0
2023-09-11,406.06,407.24,400.19,403.56,17060897.0,3774798959.0
2023-09-12,404.42,405.16,396.29,397.0,18231209.0,3994776422.0
2023-09-13,395.31,399.22,391.72,394.58,15135693.0,3278699755.0
2023-09-14,389.26,394.03,388.08,391.54,18294104.0,3919045406.0
2023-09-15,386.2,389.84,376.36,378.47,33679992.0,7033151411.0
2023-09-18,375.27,391.1,375.27,388.13,26593485.0,5645065103.0
2023-09-19,388.13,388.89,383.65,386.78,15024395.0,3183848137.0
2023-09-20,388.02,388.62,380.15,382.37,13087485.0,2750166643.0
2023-09-21,382.57,384.29,376.49,376.6,16214929.0,3368171870.0
2023-09-22,374.36,385.2,374.36,384.25,22509065.0,4696859644.0
2023-09-25,388.06,389.15,380.21,381.24,13605355.0,2864421900.0
2023-09-26,376.49,377.73,370.71,372.54,20253782.0,4150919715.0
2023-09-27,375.82,379.8,368.8,371.01,21848959.0,4470658973.0
2023-09-28,371.63,376.18,369.04,369.86,15809524.0,3223265861.0
2023-10-09,366.16,366.67,351.59,356.14,33742826.0,6617775154.0
2023-10-10,360.48,360.7,354.72,354.72,19865460.0,3895932692.0
2023-10-11,360.46,361.79,353.59,354.81,20248245.0,3964353023.0
2023-10-12,355.25,360.33,353.41,356.94,24205912.0,4744179131.0
2023-10-13,353.14,354.92,345.39,347.21,28422238.0,5429864563.0
